filename,group,slice,pace_hz,plv,lag_ms,sigmamu,vm_snr,ca_snr,hysteresis_width_mean,hysteresis_width_std,hysteresis_n_cycles,quality_flag,roi,original_plv,original_lag_ms,original_assignment,lag_ms_reprocessed_bad,condition,frequency,base,plv_beat_mean,plv_beat_sd,plv_beat_cv,lag_beat_mean,lag_beat_sd,lag_beat_cv,ec_coupling_gain,ec_gain_r,ec_gain_n_beats,ca_ttp_ms,ca_t50_ms,ca_t90_ms,ca_tau_ms,vm_upstroke,vm_apd50_ms,vm_apd90_ms
.\11936610\slice15 8Hz inte3.0 15V.tif,Sham,15,8.0,0.4294497604185646,86.0,0.7363805803595244,4.490317566785152,16.37154338011939,0.2246786884752581,0.1361396318715059,52,LOW_SNR,"(np.int64(3), np.int64(67), np.int64(17), np.int64(81))",0.4293055574016284,86.0,standard,-84.0,Sham,8.0,slice15_8Hz_inte3_0_15V,0.6570685654314884,0.2681759997900901,0.40814005402005865,1.391304347826087,12.878023072695187,9.256079083499666,0.935585173843912,0.8633623012641606,46,80.0,16.0,20.0,598.425175284826,7231.38427734375,82.0,102.0
.\11931666\slice2 16Hz inte3.0 15V.tif,Sham,2,16.0,0.5210838664712146,42.0,0.7423302487909733,7.371119885338826,16.334906033032482,0.155595757608155,0.1564894808311216,12,EXTREME_LAG,"(np.int64(62), np.int64(126), np.int64(29), np.int64(93))",0.6908245146587055,42.0,standard,-1776.0,Sham,16.0,slice2_16Hz_inte3_0_15V,0.7208187750278024,0.2925653839161641,0.40587925016919774,0.0,7.332121111929344,,0.9388465433293681,0.9849248184198894,51,40.0,8.0,12.0,369.419504659958,4561.82861328125,44.0,76.0
.\11931666\slice2 2Hz inte3.0 15V.tif,Sham,2,2.0,0.5361709142964576,70.0,0.627932641592764,7.292353414496899,16.333209901946553,0.3082053442332078,0.1498864931031269,4,USABLE,"(np.int64(60), np.int64(124), np.int64(30), np.int64(94))",0.6670490036080619,70.0,standard,-24.0,Sham,2.0,slice2_2Hz_inte3_0_15V,0.7023379297339034,0.30556539522920123,0.4350689067084439,-46.4,98.164487808304,2.115613961385862,0.9368295290680384,0.9556333869394535,10,154.0,24.0,30.0,77.50296169099506,9038.238525390625,324.0,490.0
.\11931666\slice2 4Hz inte3.0 15V.tif,Sham,2,4.0,0.1787453348166773,198.0,0.4529237421982525,5.3144181155134085,15.920092399847938,0.1037962521920502,0.0485225990283921,7,EXTREME_LAG,"(np.int64(62), np.int64(126), np.int64(28), np.int64(92))",0.502748891367961,198.0,standard,-3000.0,Sham,4.0,slice2_4Hz_inte3_0_15V,0.8388474965394491,0.2296645838636287,0.27378586073282524,-13.818181818181818,37.325107318849554,2.701159082285165,0.9245792475250179,0.9576506020395539,11,164.0,12.0,22.0,2417.910867219478,10662.9638671875,240.0,300.0
.\11931666\slice2 8Hz inte3.0 15V.tif,Sham,2,8.0,0.5222835262504057,46.0,0.6338845041548951,4.987969787968668,15.879430375950063,0.2773471507861147,0.1462761896937182,25,LOW_SNR,"(np.int64(64), np.int64(128), np.int64(25), np.int64(89))",0.5649613945028198,46.0,standard,-84.0,Sham,8.0,slice2_8Hz_inte3_0_15V,0.7952633963301611,0.27840239145869483,0.35007570163975393,6.461538461538462,14.492013715783656,2.2428116464903276,1.014744159240782,0.9908819041540954,26,68.0,8.0,8.0,1977269074.020934,7701.59912109375,110.0,150.0
.\11931666\slice3 16Hz inte3.0 15V.tif,Sham,3,16.0,0.5776773370210894,174.0,0.9023950696799662,9.06263024746334,16.320611434267217,0.2027641913682499,0.1281586451718118,12,EXTREME_LAG,"(np.int64(27), np.int64(91), np.int64(36), np.int64(100))",0.6758701405460998,174.0,standard,-1464.0,Sham,16.0,slice3_16Hz_inte3_0_15V,0.924578511105449,0.13799436752804245,0.14925110833806093,0.34782608695652173,1.1524162620801217,3.31319675348035,1.069580078659192,0.9747610790827883,23,4.0,8.0,8.0,430946197.3707201,13128.5400390625,44.0,72.0
.\11931666\slice3 2Hz inte3.0 15V.tif,Sham,3,2.0,0.6744183431863559,46.0,1.8406594902701656,7.282691924770922,16.268645463734977,0.0884653090764976,0.0448731801256774,4,USABLE,"(np.int64(29), np.int64(93), np.int64(36), np.int64(100))",0.596515167800504,46.0,standard,0.0,Sham,2.0,slice3_2Hz_inte3_0_15V,0.9495186173325134,0.034850680110953575,0.03670352479118286,1.5,2.0701966780270626,1.3801311186847085,0.9994688250404777,0.9880664682568089,8,350.0,24.0,24.0,3.457929683318543,25186.065673828125,440.0,512.0
.\11931666\slice3 4Hz inte3.0 15V.tif,Sham,3,4.0,0.3787070019767435,2.0,1.6904558463550197,6.40653343788704,15.993680335307188,0.1490897344363055,0.1146386415554258,6,USABLE,"(np.int64(27), np.int64(91), np.int64(35), np.int64(99))",0.3805213060753556,2.0,standard,0.0,Sham,4.0,slice3_4Hz_inte3_0_15V,0.8943183104636613,0.14077270313208748,0.15740782838171297,-0.6666666666666666,5.8878405775518985,8.831760866327848,0.8639495385298565,0.969624402816274,6,238.0,94.0,164.0,128.68871369680863,27838.134765625,298.0,444.0
.\11931666\slice3 8Hz inte3.0 15V.tif,Sham,3,8.0,0.5708269383939923,58.0,5.079885809318369,6.106602396550333,15.841413881510482,0.1322201701499898,0.0840692815917857,23,USABLE,"(np.int64(26), np.int64(90), np.int64(37), np.int64(101))",0.5116030831592868,58.0,standard,-84.0,Sham,8.0,slice3_8Hz_inte3_0_15V,0.9375504244803651,0.1261669254241643,0.13457081574475527,1.4736842105263157,1.9823785111334082,1.3451854182690985,0.7447394170877684,0.9817659905354461,19,80.0,6.0,8.0,2340392465.705535,17534.24072265625,64.0,80.0
.\11931666\slice4 16Hz inte3.0 15V.tif,Sham,4,16.0,0.499158378254639,42.0,0.4329768185055571,7.324158807146154,16.14802152483512,0.1706689176167948,0.1667946662953341,20,EXTREME_LAG,"(np.int64(21), np.int64(85), np.int64(14), np.int64(78))",0.3649271971597819,42.0,standard,-1960.0,Sham,16.0,slice4_16Hz_inte3_0_15V,0.8066960959520026,0.2669111248567876,0.3308694887655294,0.48484848484848486,5.455050481670701,11.25104161844582,0.9709141841241479,0.9401290109939302,33,28.0,8.0,8.0,241349223.76306406,7174.01123046875,160.0,184.0
.\11931666\slice4 2Hz inte3.0 15V.tif,Sham,4,2.0,0.562491271859354,66.0,0.3506652327454534,7.589191359417148,16.322587601849197,0.2310970807204245,0.2263006371146723,9,USABLE,"(np.int64(25), np.int64(89), np.int64(12), np.int64(76))",0.6723694690347592,66.0,standard,0.0,Sham,2.0,slice4_2Hz_inte3_0_15V,0.7091867700608275,0.3456859432851757,0.4874399211586053,-6.909090909090909,26.957205142427306,3.901700744298689,1.1140662039766676,0.8360691819151815,11,260.0,52.0,52.0,3.6952181936040174,9562.98828125,396.0,444.0
.\11931666\slice4 4Hz inte3.0 15V.tif,Sham,4,4.0,0.5373363103414458,46.0,0.3769213989419932,8.305832310678111,16.130225586605814,0.254662978345284,0.1450759526849094,17,EXTREME_LAG,"(np.int64(20), np.int64(84), np.int64(15), np.int64(79))",0.7666081405388867,46.0,standard,-2808.0,Sham,4.0,slice4_4Hz_inte3_0_15V,0.7837712793729156,0.2987444307676802,0.38116276856521386,7.0476190476190474,47.004761663555094,6.669594560369304,1.07367258319299,0.954973118006371,21,184.0,60.0,64.0,24.471739259896793,11054.50439453125,212.0,240.0
.\11931666\slice4 8Hz inte3.0 15V.tif,Sham,4,8.0,0.6109850655048498,86.0,0.6035931233044111,6.37223196519337,16.23134990868553,0.28308139389687,0.1534589746435001,34,USABLE,"(np.int64(22), np.int64(86), np.int64(14), np.int64(78))",0.6027584556934479,86.0,standard,0.0,Sham,8.0,slice4_8Hz_inte3_0_15V,0.8345068429882806,0.2624377146684773,0.31448239984314047,-2.1176470588235294,14.811471201213775,6.9943058450176165,1.0543167417712593,0.9406363192535525,34,24.0,8.0,10.0,2371708880.8466215,8707.763671875,106.0,144.0
.\11931666\slice5 16Hz inte3.0 15V.tif,Sham,5,16.0,0.5762445028079217,42.0,0.3812906691789329,8.508359833720737,16.192130225171343,0.3265042268317447,0.1572609409424822,26,USABLE,"(np.int64(26), np.int64(90), np.int64(14), np.int64(78))",0.5104519861369052,42.0,standard,-160.0,Sham,16.0,slice5_16Hz_inte3_0_15V,0.8083835944332486,0.26942135511464566,0.3332840460518436,1.826086956521739,5.8244860443784585,3.1895995004929656,1.0453019253203952,0.9668167136006717,46,22.0,8.0,8.0,272610505.32834846,6907.958984375,106.0,134.0
.\11931666\slice5 2Hz inte3.0 15V.tif,Sham,5,2.0,0.6600868572994293,66.0,0.4342751696136337,7.122780842056021,16.323386171033608,0.4974294853317772,0.323518019212384,10,USABLE,"(np.int64(2), np.int64(66), np.int64(19), np.int64(83))",0.5614013084473624,66.0,standard,0.0,Sham,2.0,slice5_2Hz_inte3_0_15V,0.8054687418118617,0.2853196642401214,0.35422810275456384,1.2,1.9321835661585915,1.6101529717988263,0.6727139871198249,0.9279692346538662,10,218.0,12.0,16.0,5.940937243451,8610.90087890625,422.0,508.0
.\11931666\slice5 4Hz inte3.0 15V.tif,Sham,5,4.0,0.5812420140118499,46.0,0.3846955977337488,7.237877634442568,16.272497921516862,0.4922697993055555,0.2258586967945889,16,USABLE,"(np.int64(25), np.int64(89), np.int64(14), np.int64(78))",0.6677964533999934,46.0,standard,0.0,Sham,4.0,slice5_4Hz_inte3_0_15V,0.8182713887725617,0.30829576764522737,0.37676469185569694,0.42105263157894735,1.261207070569223,2.995366792601905,0.5159541232584542,0.6283789547097574,19,180.0,16.0,18.0,11.488498006041407,8502.25830078125,216.0,264.0
.\11931666\slice5 8Hz inte3.0 15V.tif,Sham,5,8.0,0.5392665735580302,86.0,0.4141964297344716,6.351456200340414,15.918379734895884,0.3085638617913849,0.1113911934859565,41,USABLE,"(np.int64(23), np.int64(87), np.int64(13), np.int64(77))",0.6475881584835983,86.0,standard,-84.0,Sham,8.0,slice5_8Hz_inte3_0_15V,0.7726657269882286,0.3039410996426608,0.3933668713732029,-3.4146341463414633,16.187920820408188,4.7407482402623975,0.8607974676747628,0.8875151330631826,41,108.0,8.0,12.0,65.09273888347724,7219.42138671875,104.0,136.0
.\11931666\slice6 2Hz inte3.0 15V.tif,Sham,6,2.0,0.5895622783967654,58.0,0.3205230029814994,6.904608793515351,15.939345766345632,0.5375079295365468,0.2700496079271275,10,USABLE,"(np.int64(74), np.int64(138), np.int64(51), np.int64(115))",0.6380384299225087,58.0,standard,0.0,Sham,2.0,slice6_2Hz_inte3_0_15V,0.7677686910146095,0.3276082871139745,0.42670180608828784,-5.6,26.209413067318646,4.680252333449759,0.8818359815428504,0.9620814700918757,10,334.0,14.0,14.0,7.3902978237810615,14141.7236328125,400.0,476.0
.\11931666\slice6 4Hz inte3.0 15V.tif,Sham,6,4.0,0.7116565415671937,30.0,0.6931547967853781,8.072888437265483,16.31193464250193,0.3255560162039689,0.205818598935586,15,USABLE,"(np.int64(75), np.int64(139), np.int64(51), np.int64(115))",0.7075363328873103,30.0,standard,0.0,Sham,4.0,slice6_4Hz_inte3_0_15V,0.8199447973031109,0.27157379919361646,0.331209857159717,1.5,2.0,1.3333333333333333,0.5746248439903033,0.5937136579256641,16,166.0,24.0,28.0,7.010313353203133,12007.537841796875,268.0,316.0
.\11931666\slice6 8Hz inte3.0 15V.tif,Sham,6,8.0,0.581760392968978,82.0,0.4728715674330926,6.723959812339482,15.812155427273977,0.2481186785679017,0.1639663293485838,42,USABLE,"(np.int64(76), np.int64(140), np.int64(50), np.int64(114))",0.7944510006711638,82.0,standard,0.0,Sham,8.0,slice6_8Hz_inte3_0_15V,0.8273841870579126,0.26102711814642415,0.31548477989965934,4.4,13.057663041393132,2.9676506912257117,0.8014900968619871,0.7638557036790615,40,86.0,4.0,8.0,133538027.77897349,10649.322509765625,108.0,146.0
.\11931666\slice7 16Hz inte3.0 15V.tif,Sham,7,16.0,0.5232026764484791,42.0,0.4564288581040648,7.0846805271216375,16.03546038537673,0.2513489088137298,0.1361382177784961,27,USABLE,"(0, np.int64(60), np.int64(6), np.int64(70))",0.5987044964355095,42.0,standard,-168.0,Sham,16.0,slice7_16Hz_inte3_0_15V,0.8108593605989177,0.2525664492808442,0.3114799699596405,1.1555555555555554,6.748587581370961,5.840123868494102,1.0479983853151456,0.9778705530829159,45,32.0,8.0,8.0,69118383.25558592,6077.018229166697,104.0,136.0
.\11931666\slice7 2Hz inte3.0 15V.tif,Sham,7,2.0,0.5874634250719897,42.0,0.4016930442489924,7.289697148663324,16.317184797165257,0.233299852839684,0.1143640629823636,10,USABLE,"(0, np.int64(60), np.int64(5), np.int64(69))",0.6536082835712991,42.0,standard,0.0,Sham,2.0,slice7_2Hz_inte3_0_15V,0.7789399414842083,0.31519846773238647,0.4046505397217156,2.5454545454545454,2.018099916438052,0.7928249671720918,0.5672902556661759,0.8667937456587999,11,156.0,24.0,44.0,6.504352655788678,7375.463453389784,356.0,400.0
.\11931666\slice7 4Hz inte3.0 15V.tif,Sham,7,4.0,0.6580621879548225,62.0,0.5395876631686027,6.943581588089131,16.282984160330432,0.2516892070363787,0.1668493651427471,20,USABLE,"(0, np.int64(60), np.int64(4), np.int64(68))",0.6804761246716069,62.0,standard,0.0,Sham,4.0,slice7_4Hz_inte3_0_15V,0.7530433967160269,0.32101941320133764,0.4262960336698819,-1.565217391304348,38.456381533269756,24.569354868477898,0.8694820616010407,0.83463367670785,23,104.0,24.0,28.0,19.323248393499394,7705.468749999909,204.0,220.0
.\11931666\slice7 8Hz inte3.0 15V.tif,Sham,7,8.0,0.7476090176268673,123.0,0.6584478958353328,16.476524717180414,7.657330869254633,0.2662674576681949,0.1514422360446815,32,USABLE,"(0, np.int64(59), np.int64(7), np.int64(71))",0.6187807927918084,123.0,swapped,0.0,Sham,8.0,slice7_8Hz_inte3_0_15V,0.8073740090528939,0.23905606205962043,0.2960908567518168,2.731707317073171,17.74122936868229,6.494557179606909,0.9982145337063791,0.9875638278014339,41,16.0,8.0,14.0,1335815033.8117619,6719.676906779796,76.0,100.0
.\11931666\slice8 16Hz inte3.0 15V.tif,Sham,8,16.0,0.630560696364605,42.0,0.483492403290542,10.650550521295992,16.40613062097375,0.2146775716841385,0.1358389216615254,13,USABLE,"(np.int64(31), np.int64(95), np.int64(18), np.int64(82))",0.5386371024259715,42.0,standard,0.0,Sham,16.0,slice8_16Hz_inte3_0_15V,0.8507470854738607,0.22927927553562316,0.2695034510848968,2.054054054054054,6.43750273331526,3.134047383324535,0.9918503105080518,0.9610933030912872,37,40.0,8.0,12.0,205.67133674384291,7163.4521484375,96.0,124.0
.\11931666\slice8 2Hz inte3.0 15V.tif,Sham,8,2.0,0.5189110250125728,30.0,0.4010437702436844,8.803634073596996,16.34432774266293,0.229386391266622,0.1358102423092339,7,USABLE,"(np.int64(34), np.int64(98), np.int64(21), np.int64(85))",0.493569678325264,30.0,standard,0.0,Sham,2.0,slice8_2Hz_inte3_0_15V,0.7604597658301722,0.31928479603016907,0.41985757876567603,-22.666666666666668,72.52585745787498,3.1996701819650726,0.9880689568176506,0.978846595543532,9,420.0,24.0,28.0,10.354956909178913,8630.615234375,464.0,532.0
.\11931666\slice8 4Hz inte3.0 15V.tif,Sham,8,4.0,0.4520296134992685,170.0,0.4430696243444186,7.090050202964958,16.066670757069062,0.1900635080527891,0.1453997986984856,12,USABLE,"(np.int64(34), np.int64(98), np.int64(22), np.int64(86))",0.6431213775961468,170.0,standard,-336.0,Sham,4.0,slice8_4Hz_inte3_0_15V,0.7962938027609332,0.3096265723198439,0.3888345874930806,-8.307692307692308,34.81231730145863,4.190371527027427,0.9880456193315704,0.979223905423249,13,12.0,20.0,50.0,6.427893529169603,9631.89697265625,256.0,288.0
